fid,InputID,TargetID,Distance
"4013","99164","89706",859909.147345563
"4014","99164","85282",1545476.79191504
"4015","99164","90805",1431291.53247315
"4016","99164","85283",1548640.88581214
"4017","99164","85284",1551524.40727349
"4018","99164","90806",1438018.43250696
"4019","99164","90807",1435353.60369792
"4020","99164","85286",1561106.25794133
"4021","99164","90808",1435477.17173639
"4022","99164","85295",1559660.28347972
"4023","99164","90810",1436597.29603845
"4024","99164","89801",619241.608418369
"4025","99164","85296",1556466.6498789
"4026","99164","90813",1440518.04090567
"4027","99164","73949",1691903.49208345
"4028","99164","75001",2302690.30180845
"4029","99164","75002",2306745.3313005
"4030","99164","75006",2298850.57661114
"4031","99164","75007",2295341.16758642
"4032","99164","75009",2277349.61060025
"4033","99164","75010",2292936.64747844
"4034","99164","75013",2299219.3912084
"4035","99164","75019",2293160.29947656
"4036","99164","75020",2252152.09570572
"4037","99164","75021",2264227.19619342
"4038","99164","75022",2279403.99184632
"4039","99164","75023",2301475.33173274
"4040","99164","75024",2295094.1346713
"4041","99164","75025",2298157.09414145
"4042","99164","75028",2282714.48662748
"4043","99164","75032",2337258.4387938
"4044","99164","75034",2285642.46824848
"4045","99164","75035",2290917.51136374
"4046","99164","75038",2299689.96309175
"4047","99164","75039",2302098.94559134
"4048","99164","75040",2319136.55444098
"4049","99164","75041",2320975.35132005
"4050","99164","75042",2316792.30769685
"4051","99164","75043",2327482.52690375
"4052","99164","75044",2314185.09958848
"4053","99164","14479",3056150.04905762
"4054","99164","14480",3118266.26811041
"4055","99164","14481",3105171.02746531
"4056","99164","14482",3092480.50455331
"4057","99164","14485",3124671.84160783
"4058","99164","14486",3099709.06104149
"4059","99164","14487",3124786.60152795
"4060","99164","14489",3162598.96895025
"4061","99164","14502",3135914.03682465
"4062","99164","14504",3149021.14848162
"4063","99164","14505",3145653.61698121
"4064","99164","14506",3126784.73201895
"4065","99164","14507",3157287.82093959
"4066","99164","14510",3111701.71034786
"4067","99164","14511",3098799.39052126
"4068","99164","14512",3150263.15385832
"4069","99164","14513",3155112.57366759
"4070","99164","14514",3100602.28456627
"4071","99164","14516",3163524.78319009
"4072","99164","14517",3114166.52775713
"4073","99164","14519",3132092.30086164
"4074","99164","05760",3412627.59995499
"4075","99164","05761",3441307.57963881
"4076","99164","05762",3447826.19301666
"4077","99164","05763",3437696.48261247
"4078","99164","05764",3431162.20417824
"4079","99164","05765",3438035.11458909
"4080","99164","05766",3427981.06927152
"4081","99164","05767",3444550.11177075
"4082","99164","05769",3421288.28043641
"4083","99164","05770",3407200.12327792
"4084","99164","05772",3455649.80417487
"4085","99164","05773",3451152.30006909
"4086","99164","05774",3435409.59756472
"4087","99164","05775",3435144.81335045
"4088","99164","60002",2341567.34066747
"4089","99164","35005",2927480.86630283
"4090","99164","35006",2924916.94253915
"4091","99164","60004",2364738.01491371
"4092","99164","35007",2968717.76468363
"4093","99164","60005",2366301.85403603
"4094","99164","60007",2368135.79682604
"4095","99164","35010",3051892.37380613
"4096","99164","35013",2941312.8993551
"4097","99164","60008",2363016.80187435
"4098","99164","35014",2996794.55122977
"4099","99164","35016",2913828.84354356
"4100","99164","35019",2905742.15495258
"4101","99164","60010",2348947.85431475
"4102","99164","60012",2332507.48712074
"4103","99164","60013",2340545.06794403
"4104","99164","35020",2944492.25938511
"4105","99164","40065",2769201.0180414
"4106","99164","38629",2694885.02120117
"4107","99164","48041",2726393.67878354
"4108","99164","16024",3033152.64865451
"4109","99164","16025",3045226.6718667
"4110","99164","16027",3030980.24410978
"4111","99164","16028",3053732.04322088
"4112","99164","16029",3041431.61929237
"4113","99164","16030",3033236.34990456
"4114","99164","16033",3030327.30826135
"4115","99164","16034",3051161.50658345
"4116","99164","16035",3018333.50828796
"4117","99164","16036",3043045.33914949
"4118","99164","16037",3021098.97285012
"4119","99164","16038",3020357.22975011
"4120","99164","16040",3031740.92703846
"4121","99164","16041",3045570.79204642
"4122","99164","16045",3037276.44838828
"4123","99164","16046",3035795.13305864
"4124","99164","16048",3035440.74804806
"4125","99164","16049",3044573.10090969
"4126","99164","16050",3039465.85026573
"4127","99164","55043",1897084.24502983
"4128","99164","55044",1866837.97959048
"4129","99164","55045",1880114.8827162
"4130","99164","55046",1862067.10030337
"4131","99164","55047",1885756.87719464
"4132","99164","55049",1885332.3602876
"4133","99164","55051",1831497.769065
"4134","99164","55052",1867358.14294459
"4135","99164","55053",1892397.91947344
"4136","99164","55054",1863572.69908281
"4137","99164","55055",1881574.09403927
"4138","99164","55056",1868070.50370916
"4139","99164","55057",1879922.49439685
"4140","99164","55060",1889597.87246114
"4141","99164","55063",1863973.61182763
"4142","99164","55065",1889810.99509111
"4143","99164","55066",1926700.27328472
"4144","99164","55068",1880107.60315825
"4145","99164","55069",1862626.18235984
"4146","99164","55070",1837320.99673898
"4147","99164","70125",2984095.31520719
"4148","99164","70126",2984285.20977345
"4149","99164","70127",2986740.94488252
"4150","99164","70128",2986113.98772685
"4151","99164","70129",2993047.19510549
"4152","99164","70130",2987585.25860789
"4153","99164","70131",2997113.38730506
"4154","99164","70139",2986402.88053727
"4155","99164","70163",2986119.45012001
"4156","99164","70301",2952810.8051627
"4157","99164","70339",2914869.45332906
"4158","99164","70340",2940523.03701354
"4159","99164","70341",2913706.74302212
"4160","99164","70342",2929805.66213961
"4161","99164","70343",2986493.33248572
"4162","99164","70344",3011095.8787794
"4163","99164","70345",3005717.23098582
"4164","99164","70346",2908983.91915871
"4165","99164","70352",2949885.37637641
"4166","99164","70353",2991183.48924039
"4167","99164","70354",3013473.58252163
"4168","99164","32810",3690025.07339468
"4169","99164","32811",3696815.91093265
"4170","99164","32812",3707544.78833778
"4171","99164","32814",3701268.87802222
"4172","99164","32817",3705618.5029278
"4173","99164","32818",3688483.01860158
"4174","99164","32819",3699538.74860038
"4175","99164","32820",3714875.8091362
"4176","99164","32821",3704446.23911533
"4177","99164","32822",3709910.6377276
"4178","99164","32824",3713396.94416984
"4179","99164","32825",3712459.14886006
"4180","99164","32826",3709964.97708646
"4181","99164","32827",3715247.47876907
"4182","99164","32828",3715853.63638672
"4183","99164","32829",3713822.08345985
"4184","99164","32830",3698112.10581097
"4185","99164","32831",3721373.0834841
"4186","99164","32832",3724266.24294232
"4187","99164","32833",3724621.69483011
"4188","99164","32835",3693665.76505878
"4189","99164","32836",3699064.78763202
"4190","99164","32837",3708385.94256451
"4191","99164","32839",3701661.16746862
"4192","99164","32901",3788827.24677581
"4193","99164","32903",3789358.33353754
"4194","99164","49017",2564163.48266547
"4195","99164","49021",2573036.39775583
"4196","99164","49022",2487796.24897642
"4197","99164","49024",2541274.01116632
"4198","99164","49026",2507521.4828062
"4199","99164","21663",3422223.17433293
"4200","99164","21664",3453596.70400596
"4201","99164","21665",3416540.9200934
"4202","99164","21666",3406402.26450748
"4203","99164","21667",3406733.38387878
"4204","99164","08103",3448596.16706971
"4205","99164","21668",3430058.78824573
"4206","99164","21669",3434669.30000608
"4207","99164","21671",3419144.00376745
"4208","99164","21672",3462768.13118479
"4209","99164","08104",3449658.26039142
"4210","99164","21673",3443652.39979536
"4211","99164","21675",3459747.20399639
"4212","99164","21676",3414697.96777992
"4213","99164","21677",3441599.50305407
"4214","99164","26764",3133589.51173297
"4215","99164","26767",3186268.92988125
"4216","99164","26801",3211776.27755106
"4217","99164","26802",3204061.61197416
"4218","99164","26804",3177403.14086611
"4219","99164","26807",3190542.76445286
"4220","99164","26808",3230298.05726785
"4221","99164","26810",3219885.29945037
"4222","99164","26812",3215010.55987708
"4223","99164","12475",3433793.90805514
"4224","99164","12477",3431826.41763479
"4225","99164","12480",3400959.23826447
"4226","99164","12481",3419359.93072009
"4227","99164","12482",3427123.6126003
"4228","99164","12483",3418295.89689921
"4229","99164","12484",3428159.76650434
"4230","99164","12485",3415718.36818563
"4231","99164","18216",3340299.13606239
"4232","99164","18218",3344289.01898377
"4233","99164","18219",3325429.35477129
"4234","99164","18220",3332298.9882027
"4235","99164","67730",1508740.74418969
"4236","99164","67731",1481851.9023106
"4237","99164","67732",1517308.53408778
"4238","99164","67733",1513278.37367618
"4239","99164","67734",1541313.63038374
"4240","99164","67735",1494799.24074186
"4241","99164","67736",1616683.3198887
"4242","99164","67737",1597279.34721311
"4243","99164","67738",1594737.76707712
"4244","99164","67739",1524213.954948
"4245","99164","67740",1588656.40658993
"4246","99164","67741",1475160.88950625
"4247","99164","67743",1527738.90545485
"4248","99164","67744",1517484.12338002
"4249","99164","67745",1491913.78739239
"4250","99164","67747",1562732.10183287
"4251","99164","67748",1577265.59530805
"4252","99164","67749",1544623.26359668
"4253","99164","67751",1606107.73131298
"4254","99164","67752",1622528.72353742
"4255","99164","67753",1558554.83837865
"4256","99164","67756",1459148.13660486
"4257","99164","67757",1560061.13893549
"4258","99164","67758",1526741.05539241
"4259","99164","67761",1536197.2216574
"4260","99164","67762",1511414.99811442
"4261","99164","67764",1561416.73173169
"4262","99164","67801",1723931.45584186
"4263","99164","67831",1780928.0205943
"4264","99164","67834",1766105.63266668
"4265","99164","67835",1687995.47603106
"4266","99164","67836",1573952.35001729
"4267","99164","67837",1696466.53385844
"4268","99164","67838",1626687.36242767
"4269","99164","67839",1645316.42921782
"4270","99164","67840",1773052.23894868
"4271","99164","67841",1718882.08120587
"4272","99164","67842",1754708.16349742
"4273","99164","67843",1731447.19320119
"4274","99164","91210",1400732.0858718
"4275","99164","91214",1390487.25979654
"4276","99164","91301",1406579.42571449
"4277","99164","91302",1405723.10840916
"4278","99164","91303",1397064.08509827
"4279","99164","91304",1394342.80816992
"4280","99164","85326",1542070.99937075
"4281","99164","85328",1514620.16662337
"4282","99164","91306",1395618.41364637
"4283","99164","91307",1397113.32885176
"4284","99164","91311",1386996.4094241
"4285","99164","85331",1492892.80921441
"4286","99164","91316",1400606.32066235
"4287","99164","85332",1437778.92279469
"4288","99164","91320",1402315.63076921
"4289","99164","85333",1557075.42482124
"4290","99164","91321",1377311.57041366
"4291","99164","85334",1483331.57157308
"4292","99164","32618",3543279.29219603
"4293","99164","32619",3501869.91568912
"4294","99164","32621",3544120.67473872
"4295","99164","32622",3530765.70042758
"4296","99164","32625",3533500.13573675
"4297","99164","32626",3524594.03721675
"4298","99164","32628",3486791.27175051
"4299","99164","60651",2391962.17399751
"4300","99164","60652",2400692.1759677
"4301","99164","60653",2405840.8137861
"4302","99164","12992",3356763.36034675
"4303","99164","12993",3383570.73483701
"4304","99164","12996",3379800.63733398
"4305","99164","12997",3349003.82489479
"4306","99164","12998",3380018.20940778
"4307","99164","13020",3243045.80958261
"4308","99164","13021",3201874.20715113
"4309","99164","13024",3200267.51308648
"4310","99164","13026",3201369.62863036
"4311","99164","13027",3206644.83799873
"4312","99164","13028",3233896.71570991
"4313","99164","13029",3220576.96804762
"4314","99164","13030",3237683.6357186
"4315","99164","13031",3215849.22595173
"4316","99164","13032",3255622.0054971
"4317","99164","13033",3190301.78552847
"4318","99164","13034",3192138.79928685
"4319","99164","13035",3256715.76216078
"4320","99164","13036",3214765.63920045
"4321","99164","13037",3248744.54297863
"4322","99164","13039",3228929.85009034
"4323","99164","13040",3264589.72273042
"4324","99164","13041",3218312.43536645
"4325","99164","13042",3241060.11822985
"4326","99164","13044",3229163.72983527
"4327","99164","13045",3244023.32847167
"4328","99164","19149",3447171.70068231
"4329","99164","19150",3437350.41459255
"4330","99164","19151",3435721.6984215
"4331","99164","19152",3447479.11105387
"4332","99164","19153",3441964.12144794
"4333","99164","61236",2209422.30629228
"4334","99164","61238",2234086.8485525
"4335","99164","61239",2208674.95158106
"4336","99164","61240",2208239.38107378
"4337","99164","61241",2213625.78723438
"4338","99164","61242",2207106.8139648
"4339","99164","61243",2256295.6255583
"4340","99164","61244",2206415.79308136
"4341","99164","61250",2222482.16933711
"4342","99164","61251",2221358.58600811
"4343","99164","61252",2213145.59982275
"4344","99164","61254",2227480.60337659
"4345","99164","61256",2204311.96809268
"4346","99164","61257",2216451.8044507
"4347","99164","61258",2243092.89555142
"4348","99164","61259",2171821.07302547
"4349","99164","61260",2182140.55269501
"4350","99164","61261",2233758.27592072
"4351","99164","61262",2220516.99642221
"4352","99164","49027",2500826.02600543
"4353","99164","49028",2589492.2474519
"4354","99164","49029",2584022.79109147
"4355","99164","49030",2578029.12347393
"4356","99164","49031",2526107.87028374
"4357","99164","49032",2561773.0440279
"4358","99164","49033",2580641.69200917
"4359","99164","49034",2561644.48531676
"4360","99164","49036",2599604.44671785
"4361","99164","49037",2564189.4956633
"4362","99164","49038",2487105.20570341
"4363","99164","49040",2573590.71369916
